Title,Company_name,Address,Contract_type,Requirement,Benefit,Technical_skills,Link_image,URL
"Java Dev (Spring, iOS, N3 Japanese)",WBC Việt Nam,"Floor 02, Block A, Song Da Building, Pham Hung Street, My Dinh 1 Ward, Nam Tu Liem, Hanoi",Full time,[],Negotiable,"['Java', 'Japanese', 'iOS']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeG95RUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--19d3b7a458c6c204d0f0c77e320bc2d63dbb19e9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/wbc-vi-t-nam-logo.png,https://itviec.com/it-jobs/java-dev-spring-ios-n3-japanese-wbc-viet-nam-2724?lab_feature=preview_jd_page
VTT - Web/Wap Developer (ReactJS),Viettel Group,"Viettel Building, No. 01 Giang Van Minh Street, Kim Ma, Ba Dinh, Hanoi",Full time,"['Able to develop a complete web/wap application or webapp using the ReactJS/NextJS programming language', 'Able to optimize performance based on a deep understanding of the programming language', 'Have knowledge Knowledge of authentication mechanisms, data encryption, sequential, parallel, multi-threaded, multi-process processing mechanisms', 'Knowledge of HTML, CSS, Cookies, Session', 'Knowledge of UI /UX of applications on the Web/wap platform', 'Knowledge of SEO, understanding of web client site and server site programming.', 'Able to deploy on different platforms: Linux, Windows, K8S/Docker']",Negotiable,"['ReactJS', 'HTML5', 'CSS']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN09SR3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8116cf4b23cb755b3b556d410e98ed210b2f68c4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJU2xCSEJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--328a861f9298cf336f3156564a69f746e4a952ab/logo%20Viettel.JPG,https://itviec.com/it-jobs/web-wap-developer-reactjs-viettel-group-0611?lab_feature=preview_jd_page
"(Senior) Frontend Engineer (ReactJS), KMS Solutions",KMS Solutions,"02 Tan Vien, Ward 2, Tan Binh, Ho Chi Minh",Full time,"['At least an intermediate skill level of English', 'Likely having 5+ years of experience (flexible depending on how fast your learning and technical developing capabilities are)', 'Able to obtain deep knowledge of the project's technologies', 'Expert in HTML5, CSS3 and JavaScript/ES6', 'Strong experience in ReactJS (the most latest versions)', 'Experience in building a single page application including front-end routing, 2-way data binding, client-side rendering, and JSON -based RESTful APIs', 'Experience with Responsive Layouts', 'Experience with WebSocket', 'Experience with security aspects when building a web app', 'Experience in the Unit Test frameworks such as Karma/Mocha, Jasmine, QUnit', ' Practice knowledge of website optimization techniques and fast page load times', 'Passionate about building a great UI/UX apps']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGlJSHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9345126a28db271fb83a272f3d34176f6999d14f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/KMS%20Solutions%20Logo%20-%20Hi%20Res.png,https://itviec.com/it-jobs/senior-frontend-engineer-reactjs-kms-solutions-kms-solutions-5039?lab_feature=preview_jd_page
"(Junior/Senior) Automation Test Engineer (QA, Katalon)",KMS Solutions,"02 Tan Vien, Ward 2, Tan Binh, Ho Chi Minh",Full time,"['3+ years of experience in automation testing.', 'Have experience in design/ scripting automation test scripts using Selenium, Appium...', 'Good knowledge in Katalon - both web and mobile.', 'Experience in Banking/ Fintech domain', 'Good experience with the testing process (test strategy, test approach, test plan, test cases, bug report, testing report,...).', 'Experience in using Jira, Github, Jenkins, and CircleCI to build CI process.', 'Good knowledge of Agile/Scrum environment.', 'Good knowledge of API testing.', 'Hands-on experience in manual testing.', 'Fluent in English, have experience in working directly with global clients .', 'Experience on Cloud platforms like AWS devices form, Lambda test, Browsers Stack, etc.', 'Have technical knowledge on a set of automation tools not just limited to Katalon to craft any technical challenges']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNGlJSHc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9345126a28db271fb83a272f3d34176f6999d14f/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/KMS%20Solutions%20Logo%20-%20Hi%20Res.png,https://itviec.com/it-jobs/junior-senior-automation-test-engineer-qa-qc-tester-kms-solutions-0457?lab_feature=preview_jd_page
IT Project Management (Assistant Manager level),FWD,"District 1, Ho Chi Minh",Full time,[],Negotiable,"['Project Manager', 'Product Manager']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK2p4SUE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8737cafcf062851978bacc3b95ba3bbf467995af/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/FWD.png,https://itviec.com/it-jobs/it-project-management-assistant-manager-level-fwd-3900?lab_feature=preview_jd_page
Backend Developer (NodeJS),99Tech,.,Full time,"['Some experience with ExpressJS, Postgres and modern web technologies.', 'Strong passion for software engineering excellence.', 'Strong advocate of code craftsmanship and quality deliverables.', 'Strong communication and interpersonal skills.', 'Newbies are welcomed , if you can complete the code challenge.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzVPUFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cd4cfca5109dcf58e0e00260d985971acec6b4a3/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Promotions%20(4).png,https://itviec.com/it-jobs/backend-developer-nodejs-99tech-0352?lab_feature=preview_jd_page
Senior Java Developers (Spring/ReactJS) - Up to $3000,CodeHQ,"Quang Trung Software City, District 12, Ho Chi Minh",Full time,"['Strong Java backend skills\nJava 17 and above \nSpring boot framework', 'Experience with Event Driven technologies like Kafka or RabbitMQ or similar.', 'Experience in developing modern cloud native RESTful microservices.', 'Able to produce clean and readable code.', 'Frontend development with Reactjs', 'HELM charts for CI/CD deployment automation.', 'Unit testing, integration testing for B/E and F/E development.', 'Experience working in a container orchestration platform like Kurbenetes and OpenShift', 'Experience working in cloud platforms such as AWS, Azure, or GCP.', 'Experience working in Linux ', 'Good English communication skills, both verbal and written. IELTS certification preferred.', 'Strong team player, positive attitude, and professionalism.', '5+ years’ practical experience in designing, developing and delivering commercial software applications']",Negotiable,"['Java', 'ReactJS', 'Spring']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMW00TXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2b798c2d6bd56a05820dfdc173e76d09cb5081c8/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/code_hq_since_1993_2col_RGB.jpg,https://itviec.com/it-jobs/senior-java-developers-spring-reactjs-up-to-3000-codehq-2941?lab_feature=preview_jd_page
Project Management Director,HSC,"AB Tower, 76A Le Lai, District 1, Ho Chi Minh",Full time,[],Negotiable,"['Project Manager', 'Agile', 'Product Manager']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNEszTWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--aeb63863939fc3f134b9ad60cdeb91c87b943e73/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/hsc-logo@3x.png,https://itviec.com/it-jobs/project-management-director-hsc-2512?lab_feature=preview_jd_page
".NET Developer (C# , ASP.NET)",BIM Group,"2nd floor, Hanoi Aqua Central building, 44 Yen Phu, Ba Dinh, Hanoi",Full time,[],Negotiable,"['.NET', 'C#', 'ASP.NET']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEpoS0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f87a0a3b090607be87668cc8a9e665ece52ddfc4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/LOGO.jpg,https://itviec.com/it-jobs/net-developer-c-asp-net-bim-group-5611?lab_feature=preview_jd_page
Web Developer (Senior - Open to Fullstack),BRICKMATE GROUP VIETNAM,"19 Cao Thang, Ward 02, District 3, Ho Chi Minh",Full time,"['At least 5 years of experience in one of those Angular, Fluter, React JS, and Vue JS (using Typescript)', 'Experience using NextJS Experience with web services and REST API implementation', 'Good skills of Responsive and adaptive design Experience in cloud environments such as AWS EC2, S3, ELB, ETC. ', 'Experience with databases (MySQL, MongoDB, MSSQL) (basic) ', 'Experience in creating test code with Mocha, Jest, etc. (fluent is a plus) Be able to speak English (fluent is a plus)']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3A2SFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--51450d0b52dcb585d7c04ac21c29f9d3a56d76a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/BMG-blackbg.png,https://itviec.com/it-jobs/web-developer-senior-open-to-fullstack-brickmate-group-vietnam-4756?lab_feature=preview_jd_page
"Senior AI Engineer (English, ML, Generative AI, NLP)",The Martec,"HCM, District 1, Ho Chi Minh",Full time,"['Bachelor's degree or higher in Computer Science, Artificial Intelligence, Machine Learning, or a related discipline.', '5+ years of hands-on professional experience in Natural Language Processing (NLP), Generative AI, and advanced prompting techniques.' , 'Proficiency in programming with Python.', ""Knowledgeable in a range of machine learning libraries and environments, including TensorFlow, PyTorch, OpenAI's GPT, and AWS's machine learning services."", 'Solid understanding of deep learning principles and neural network architectures. ', 'Practical experience with major cloud services like AWS, Google Cloud, and Azure, with a focus on their AI/ML offerings.', 'Ability to thrive in fast-paced settings, maintaining model accuracy and dependability.', 'Excellent skills in explaining complex AI/ML concepts to audiences without a technical background.', 'A strong desire for continuous learning and a passion for driving innovation within the AI ​​field.']",Negotiable,"['Python', 'Agile', 'English']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMDdwT3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0a7ebb8d31adb6f78ad8de4a08111e58b6338d43/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Badge%20logo.png,https://itviec.com/it-jobs/senior-ai-engineer-english-ml-generative-ai-nlp-the-martec-0447?lab_feature=preview_jd_page
"05 Software Engineers (JavaScript, TypeScript)",LG Electronics Development Vietnam (LGEDV),"Floor 32 & 34, Keangnam Landmark 72 building, Pham Hung street, Nam Tu Liem, Hanoi",Full time,[],Negotiable,"['JavaScript', 'C language', 'TypeScript']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3d3REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--61527e04af1870bf7e9858df649b2a613e1fad9b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/lg-development-center-vietnam-logo.png,https://itviec.com/it-jobs/05-software-engineers-javascript-typescript-lg-electronics-development-vietnam-lgedv-0530?lab_feature=preview_jd_page
Fresher/Junior Backend Developer (Golang) Upto $2000,AS Solutions,"8 Cuu Long Street, Tan Binh, Ho Chi Minh",Full time,"['In-depth understanding of data structures and algorithms, design patterns.', 'Have at least 1 year of experience writing Backend code in Golang language.', 'Have experience in network programming (TCP, UDP, gRPC , Websocket...).', 'Experience working with at least one of Postgres, MongoDB, Elasticsearch databases.', 'Experience using Git, deploying applications with CI/CD. ', 'Having knowledge in the field of information security / network security / machine learning is a big advantage (priority is given to candidates with a degree in information security).', 'Have experience with databases and Message Queues such as Kafka, RabitMQ, Redis, ...', 'Knowledge of frontend frameworks such as MUI, Ant Design, Material Design.', 'Good analytical and problem-solving skills.' , 'Eager to learn, active, creative, positive at work.', 'Good communication, works in groups and independently at the same time.']",Negotiable,"['Golang', 'Database']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2VMTlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3e9257c721dbe0a829b636252c38e0359082d1be/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/AS%20Solutions%20Logo.png,https://itviec.com/it-jobs/fresher-junior-backend-developer-golang-upto-2000-as-solution-1801?lab_feature=preview_jd_page
DevOps Engineer (Kubernetes/ Cloud),Hitachi Digital Services,"Helios Bldg + QTSC9, Quang Trung Software City, Tan Chanh Hiep Ward, District 12, Ho Chi Minh",Full time,"['2+ years' extensive experience of DevOps across all Phases of the software lifecycle', 'Experiences hand-on Building and Managing the Cloud Infrastructure as Code using Terraform, Ansible or other automation tools are preferred.', 'Experience in developing CI /CD for deploying containerized applications to K8s native, AKS, EKS Kubernetes Engine. Able to use GCP is preferred.', 'Able using some commons tools such as Github, Jenkins, Artifactory, Docker and Compliance as code.', 'Experience in building real time Deployment Pipelines using Jenkins.', 'Have an in-depth understanding of microservice architecture, API management, and distributed systems concepts.', 'Experience in managing CI/CD Pipelines for Source Deployment and Dataflow', 'Database performance tuning and infra capacity management', 'Should be able to design high-level/ low-level network/devops architecture and properly document.', 'Experienced in Azure or AWS cloud technologies.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzNkUGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a4ae8f01daaa02a0bcc2affea52053f65c58e138/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Hitachi-Shield-Mark-Red-White-Background-200x200.png,https://itviec.com/it-jobs/devops-engineer-kubernetes-cloud-hitachi-digital-services-0107?lab_feature=preview_jd_page
Designer,BIDV Securities Company (BSC),"8th Floor, 9th Floor Thaiholdings Building, No. 210 Tran Quang Khai, Trang Tien Ward, Hoan Kiem, Hanoi",Full time,"['Graduating from a university or college with a major in graphics, fine arts, etc., preference will be given to candidates with software certificates at graphic centers', 'Proficient in using photo/video editing software: Illustrator, Photoshop, InDesign, After Effect, Premier…', 'Having at least 02 years of experience in a similar position, preferred candidates who have worked in securities companies, banks, financial institutions, digital marketing agencies or production houses;', 'Have communication skills, teamwork skills and time management;', 'Priority is given to candidates with photography and shooting skills.']",Negotiable,"['Designer', 'UI-UX']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNzNJTWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15c62a546d121fd95d03753c9575041d77a1d068/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/bsc.png,https://itviec.com/it-jobs/designer-bidv-securities-company-bsc-5013?lab_feature=preview_jd_page
"DB Developer (PostgreSql, Sql, Python)",Intratech Corp,"Joymax Tower - 218 Nguyen Van Huong, Thu Duc City, Ho Chi Minh",Full time,"['Bachelor's degree or higher Engineering in Computer Science/Information Technology', 'At least 3 Year(s) of working experience ', 'Backend Programming Language: Proficiency in a backend programming language like Python, Java, or Node.js for writing the API server and interacting with the database.', 'Version Control System: Experience using Git for version control and collaboration.', 'Experience in OpenGL or 3D CAD ']",Negotiable,"['PostgreSql', 'Python', 'Database']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNmZmRXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6624babe09015754d90fc2213254004103c38a4a/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJVUU1SEJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--3b9e82b79e13797daeaff85f41199a98f8b44e8f/Intratech%20Logo.PNG,https://itviec.com/it-jobs/postgis-db-developer-postgresql-sql-python-intratech-corp-4412?lab_feature=preview_jd_page
