job_title, company_name, requirement, salary, location, image_link, job_url
Junior/Senior Back-End ( PHP ) Developer,CÔNG TY CỔ PHẦN DREAM VIET EDUCATION,"[""- Bachelor/College's Degree with major in IT or equivalent;\n- At least 1 years working in PHP;\n- Experience Yii 2 PHP Framework is a plus;\n- Strong about Google Cloud, AWS and database design skills is a plus;\n- Have the company vision, customer and the product strategy in mind;\n- Can read English in working.\n- Working hour: 8:30AM - 5:30PM from Monday to Friday;\n- Location: Kyna English Ho Chi Minh Office - 5th Floor, Bcons Tower - 176/1-3, Nguyen Van Thuong street, ward 25, Binh Thanh district, HCMC.""]","Tới 2,000 USD","- Hồ Chí Minh: 5th Floor, Bcons Tower - 176/1-3, Nguyen Van Thuong street, ward 25, Binh Thanh district, HCMC., Bình Thạnh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/sSLCYvmGRiLJa69FZ7Exvf27Aq1zFQmV_1663663089____a1a4d14c8f33bbf39e2825005140e7c6.png,https://www.topcv.vn/viec-lam/junior-senior-back-end-php-developer/968147.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
"Front-End, Back-End Developer (Tiếng Anh)",Công Ty Cổ Phần Công Nghệ VMO Holdings,"['Đối với Frontend Developer:\nKinh nghiệm 3 năm trở lên với ReactJS/Angular\nNắm vững kiến thức về Javascript (ES6). Thành thạo HTML/CSS\nCó kinh nghiệm làm việc TypeScript là lợi thế\nCó kinh nghiệm sử dụng Webpack, Gulp\nCó kinh nghiệm làm việc với Redux, Context API, Hooks, Nuxtjs\nBiết cách thao tác và xử lý với API\nCó kinh nghiệm xử lý signalR, reatime, plotly, chart, svg...\nThành thạo tối ưu hoá app performance FE\nĐối với Backend Developer:\nKinh nghiệm 3 năm trở lên với Java\nCó từ kinh nghiệm trở lên làm về ứng dụng Java web\nĐã có kinh nghiệm sử dụng các Framework: Spring (SpringBoot/SpringMVC), Strut, Hibernate, Jasper Reports...\nNắm vững về lập trình hướng đối tượng (OOP). Thành thạo các công nghệ frontend như HTML5, CSS3, JQuery, Bootstrap... ● Có kinh nghiệm làm việc với CSDL (Oracle, MySQL, PostgreSQL,...)\nƯu tiên ứng viên có kinh nghiệm về MicroService']",25 - 35 triệu,"- Hà Nội: Tầng 8, 18 Tôn Thất Thuyết, Duy Tân, Cầu Giấy, Hà Nội, Cầu Giấy",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/krQWPKjwIZR2iMG7GzxXfRRN8HxJTilc_1682407813____3693f5f1439a510f550155910c4a84ed.jpg,https://www.topcv.vn/viec-lam/front-end-back-end-developer-tieng-anh/1295047.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Chuyên Viên Lập Trình Back - End,CÔNG TY CỔ PHẦN TRÒ CHƠI ASCEND,"['a. Trình độ:\n– Tốt nghiệp Đại học, Cao đẳng chuyên ngành có liên quan.\n– Tiếng Anh: Giao tiếp cơ bản.\nb. Chuyên môn:\n– Thành thạo trong việc sử dụng các ngôn ngữ lập trình như Javascript/Typescript.\n– Có kinh nghiệm triển khai các dự án ứng dụng điện thoại Andriod/IOS.\n– Có kinh nghiệm làm việc với React Native, RESTful APIs, WebCTR, Streaming.\n– Có kinh nghiệm làm việc với với Cơ sở dữ liệu quan hệ (MySQL, Postgres), NoSQL (MongoDB, Redis), Caching (Redis).\n– Có kinh nghiệm làm việc với hệ điều hành Linux.\n– Có kinh nghiệm làm việc với GIT (Github, Gitlab).\n–Có Kinh nghiệm làm việc với các hệ thống (CI/CD) và các công nghệ containerization (ví dụ: Docker, Kubernetes).\n– Kỹ năng phân tích, tổng hợp và giải quyết vấn đề.\n– Kỹ năng lập kế hoạch, tổ chức và triển khai công việc, làm việc nhóm.\nc. Kinh nghiệm:\n– Có ít nhất 03 năm kinh nghiệm tại vị trí tương đương.\n– Có kinh nghiệm làm việc tại công ty bán phần mềm hoặc công ty bán lẻ thiết bị CNTT.\n– Ưu tiên các ứng viên có các chứng chỉ liên quan.']",17 - 22 triệu,"- Hồ Chí Minh: 253 Nguyễn Thái Bình, Phường 4, Tân Bình",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/dluMVZQH1b2gFqZ8r3ZMkcmvQKD3bTXA_1709546402____9508330e3d6d2f99b870286c2205c083.PNG,https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-back-end/1252516.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Senior Backend Engineer (Golang),Công ty TNHH Giải Pháp Công Nghệ và Phần Mềm Phổ Tuệ,"['Có ít nhất 5 năm kinh nghiệm phát triển phần mềm, với ít nhất 3 năm kinh nghiệm làm việc trực tiếp với Golang.\nHiểu biết sâu về hệ thống phân tán, microservices và cloud computing.\nKinh nghiệm với containerization và orchestration, như Docker và Kubernetes.\nSâu rộng về cơ sở dữ liệu, bao gồm cả SQL và NoSQL.']","Tới 3,100 USD","Hồ Chí Minh: Tòa nhà The Landmark 81, 48 Đ. Lê Văn Lương",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/RY7TQTlKICOy2M4A3ZKgXDMAtdvwiBRG_1712261319____7c6345d38c82a7feb0175e2b155f3dba.png,https://www.topcv.vn/viec-lam/senior-backend-engineer-golang/1292625.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Sever Back-End Developer (Game),CÔNG TY TNHH SENSPARK,"['Proficient in Java/Kotlin MySQL languages.\nGood algorithmic thinking.\nAt least 2 year experience in a similar position.\nAbility to proactively solve problems, work well independently as well as in groups.\nGood English Reading and Comprehension skills.\nDynamic, creative, eager to learn, able to quickly grasp new technologies, responsible at work.\nKnowledge of Unity, smartfox is an advantage.']",15 - 35 triệu,"- Hồ Chí Minh: 14E2 Thảo Điền, Quận 2",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-senspark-5c8b7b39d2c16_rs.jpg,https://www.topcv.vn/viec-lam/sever-back-end-developer-game/1190321.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Nhân Viên IT/Senior Backend Developer,CÔNG TY TNHH CÔNG NGHỆ ĐẠI PHÚ ÔNG,"['- Độ tuổi: 1985-1997, giới tính Nam\n- Ít nhất 3 năm kinh nghiệm lập trình back-end (C#, .NET Core, WebAPI) và front-end (Bootstap, JQuery, JavaScript, HTML,CSS, Angular/ ReactJS)\n- Có kinh nghiệm sử dụng một trong các PHP framework: Laravel, CodeIgniter, Symfony.\n- Kỹ năng tư duy logic và thuật toán tốt, phân tích và giải quyết vấn đề.\n- Có kinh nghiệm tối ưu thiết kế, truy vấn CSDL (Mysql, Mongodb).\n- Có kỹ năng làm việc độc lập, giải quyết vấn đề, kỹ năng giao tiếp.\n- Có tinh thần trách nhiệm cao (với công việc, với thành viên của Team và với chính mình).\n- Hiểu biết về kiến trúc Microservice (MSA), SOA, Event-Driven Architecture (EDA)\n- Nắm vững kiến thức về cấu trúc dữ liệu và giải thuật.\n- Có kinh nghiệm về phát triển ứng dụng di động là một lợi thế.\n- Kinh nghiệm ở vị trí Kiến trúc dữ liệu']",Thoả thuận,Hồ Chí Minh,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/YwZSLjukemzMkelt8KH4jCRVHe1rxzHN_1684828794____320ea91937911168493447967e87e4f3.jpg,https://www.topcv.vn/viec-lam/nhan-vien-it-senior-backend-developer/1225763.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Backend Developer,MAAS EDUCATION TECHNOLOGY,"['Must have\nMore than 1 year of experience as a Back-end developer;\nHands-on experience working with Node.js, JavaScript and TypeScript\nKnowledge and experience in NoSQL (e.g. MongoDB);\nServer experience - Solving server and database logic issues;\nAbility to work with MySQL;\nFamiliar with the Git version control system with GitHub/Gitlab;\nCollaborate with Front-end developers to integrate user-facing elements with server-side logic;\nBe able to read and translate English documents;\nGood at research skills, teamwork skills, English basics.\nNice to have\nPreferably experience in front-end development: React JS, Next JS framework;\nWorking experience with Docker, CRM System;\nExperience with Cloud Service (AWS,Azure,Google Cloud);\nKnowledge of Agile project management tools, e.g. JIRA;\nUpgrade, maintain, and Fix Server-Side Errors.\nOther\nSense of responsibility, self-motivation, independence, and critical thinking;\nProvide training, help, and support to other team members;\nWillingness to learn and build a deep understanding;\nBe able to work independently and work in a team environment;\nA passion for software development, new trends, and technologies in IT.']",10 - 12 triệu,- Miền Nam,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/hz4YqVgIPrv4jnnWJQ3pdkBFL3Rkw2ox_1706693324____db022a3ed6f15a39e85cf2308669b595.png,https://www.topcv.vn/viec-lam/backend-developer/1293611.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Backend Blockchain Developer (Node.Js),CÔNG TY CỔ PHẦN HYRATEK,"['Must to have:\nStrong proficiency in blockchain development frameworks and environments, with at least 2-3 years of dedicated experience in the field.\nExperience with cross-chain technologies.\nSolid understanding of node.js, Go or Rust for backend development.\nFamiliarity with database technologies, both traditional and blockchain-specific.\nNice to have:\nContribution to open-source blockchain projects.\nKnowledge of containerization and cloud deployment technologies.\nExperience with non-EVM blockchains like Solana, SUI, Aptos, Cardano, or others.']",20 - 30 triệu,"- Hà Nội: Lô CX01, khu đô thị Văn Khê, phường La Khê, quận Hà Đông, Hà Nội, Hà Đông",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/IzjXC1bGiMwbFUgmpQ9gVN6NutdNoEy7_1712910794____3ea53a30173de50116d22bfe528737fb.png,https://www.topcv.vn/viec-lam/backend-blockchain-developer-node-js/1294673.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
"Back End Developer ( .NET, C#, SQL ) - Tại Hà Nội - Thu Nhập Hấp Dẫn",Công Ty TNHH LG CNS VIỆT NAM,"['Tốt nghiệp đại học chuyên ngành CNTT\nGiao tiếp tiếng Anh tốt\nCó kinh nghiệm ít nhất 1 năm với ngôn ngữ C#, framework .NET\nCó kinh nghiệm về SQL và DB Function/Procedure\nCó kinh nghiệm turning SQL phức tạp (ưu tiên sử dụng PL/SQL)\nƯu tiên\nCó kinh nghiệm develop print Zebra (Sẽ được training nếu vào công ty)\nCó kinh nghiệm về C++, Unix/Linux (Sẽ được training nếu vào công ty)\nCó khả năng Đọc/viết tiếng hàn']",Thoả thuận,"- Hà Nội: Tầng 15, Keangnam Landmark 72, Nam Từ Liêm",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/TookgFfkXGVGSlPM3ZImR07Uz4UDNz5U_1681297674____f10a3ab84434a4d2e12e0e24b30090ba.png,https://www.topcv.vn/viec-lam/back-end-developer-net-c-sql-tai-ha-noi-thu-nhap-hap-dan/1237384.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Backend Developer Intern (PHP/Laravel),Uway Technology,"['4th-year students in computer science, IT, or related major.\nPersonal laptop required.\nAble to work 4 - 5 days/week or full time.\nAble to work full-time for 3-5 months during the internship period (depending on your performance)\nHaving a basic knowledge of Web development, MVC, HTML/CSS/JS, DB, (PHP/Java/ASP/C#)\nSolid in OOP\nKnowledge about the Laravel framework is an advantage\nReading comprehension skills to be able to self-search information/ document in English.\n6 months – 1 year working after internship commitment.\nApply with a CV and University transcripts.']",Thoả thuận,"- Hồ Chí Minh: 223 Nguyễn Xí, Bình Thạnh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/VOgZQ07ZBot3PhAE3BwiWJqqFNIr5leL_1665723444____582e4c7d82f557d8129db049141fd75f.jpg,https://www.topcv.vn/viec-lam/backend-developer-intern-php-laravel/1122080.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Backend Developer Intern,CÔNG TY CỔ PHẦN CÔNG NGHỆ GEEK UP,"['• Sinh viên năm 3, 4 ngành CNTT & các khối ngành liên quan\n• Có thể làm việc fulltime 40h/tuần (có thể off tối đa 1 buổi/tuần, vì lý do học tập) từ Thứ 2 đến Thứ 6\n• Có laptop cá nhân\n• Có khả năng phân tích và giải quyết vấn đề, tự tìm tòi học hỏi tốt\nThời gian thực tập: 10 tuần (từ 13.06.2024 đến 09.08.2024)\nVị trí ứng tuyển: Product Frontend, Product Backend']",Thoả thuận,"- Hồ Chí Minh: 244/31 Huỳnh Văn Bánh, Phường 11, Phú Nhuận",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-geek-up-6101368a256cf.jpg,https://www.topcv.vn/viec-lam/backend-developer-intern/1292917.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
"Back End Developer ( Java, MySQL, Spring )",Công Ty TNHH LG CNS VIỆT NAM,"['Có ít nhất 2 năm kinh nghiệm về JAVA (Ưu tiên kinh nghiệm cao)\nCó kinh nghiệm phát triển ứng dụng web\nPhát triển dựa trên Spring, Spring Boot F/W\nPhát triển API (REST API)\nSử dụng thành thạo 1 trong các ngôn ngữ DB như MySQL, MongoDB , Oracle , SQL\nGit, Jira, Confluence\nHiểu và áp dụng CI/CD\nGiao tiếp Tiếng anh ở mức trung bình (TOEIC trên 550 và các chứng chỉ tương tự hoặc tự tin giao tiếp tiếng anh)\nƯU TIÊN\nCó kinh nghiệm làm việc trong môi trường Kubernetes, Cloud (AWS, GCP) sử dụng Python\nCó kinh nghiệm về tối ưu hóa SQL\nGiao tiếp tiếng Hàn\nCó khả năng xử lý lỗi vào ban đêm ( làm remote tại nhà)']",Thoả thuận,"- Hà Nội: Tầng 15, Keangnam Landmark 72, Nam Từ Liêm",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/TookgFfkXGVGSlPM3ZImR07Uz4UDNz5U_1681297674____f10a3ab84434a4d2e12e0e24b30090ba.png,https://www.topcv.vn/viec-lam/back-end-developer-java-mysql-spring/1234208.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Senior Back-End Developer (.Net),CÔNG TY CỔ PHẦN CÔNG NGHỆ DCORP,"['YÊU CẦU CHUYÊN MÔN:\nCó từ 03 đến 05 năm kinh nghiệm lập trình Back-End. Sử dụng thành thạo ngôn ngữ lập trình .NET C#.\nCó kinh nghiệm lập trình với các phần mềm Cloud Native.\nCó kinh nghiệm làm việc với database SQL Server, PostgreSQL.\nHiểu biết về các nguyên tắc thiết kế RESTful APIs và gRPC APIs.\nHiểu biết về kiến trúc Microservices. Biết phân chia các ứng dụng thành các dịch vụ chạy độc lập thông qua các giải pháp: API Gateway, gRPC, Kafka, Redis cache,...\nCó kinh nghiệm lập trình hệ thống quản lý dữ liệu Multi Merchant.\nCó kinh nghiệm lập trình quản lý các job chạy tự động theo event, schedule (Tự động gửi thông báo cho KH, tự động sinh mã giảm giá cho KH, tự động xét lên/xuống hạng thành viên,...).\nBiết sử dụng các công cụ quản lý source code (git, github, gitlab).\nBiết sử dụng các công cụ quản lý project/task (trello, jira, bitrix24).\nYÊU CẦU KHÁC:\nCó kiến thức về tích hợp hệ thống (system integration) và khả năng làm việc với các dịch vụ và ứng dụng bên ngoài. Vd: GrabFood, Shopee Food, Ahamove,...\nTư duy logic tốt, biết phân tích yêu cầu và giải pháp thực hiện và định hướng được kết quả.\nCẩn thận, tỉ mỉ và chỉn chu trong công việc.\nKhả năng tìm tòi, học hỏi nhanh, làm việc độc lập và chủ động trong công việc.\nQuản trị, sắp xếp công việc và thời gian hiệu quả theo yêu cầu của dự án.\nNắm bắt các yêu cầu công việc một cách đầy đủ và chính xác.\nKhả năng diễn đạt thông tin rõ ràng, mạch lạc và dễ hiểu,\nCó tinh thần làm việc đội nhóm, sẵn sàng chia sẻ kiến thức và kinh nghiệm.\nƯu tiên ứng viên có khả năng sử dụng thành thạo các tool AI trong việc lập trình (vd: ChatGPT, Github Copilot,...)']",Thoả thuận,"- Hồ Chí Minh: 12/4 Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP.HCM, Bình Thạnh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-dcorp-5fc73f5b46b2c.jpg,https://www.topcv.vn/viec-lam/senior-back-end-developer-net/1256041.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Backend Developer (NodeJS),FPT Information System,"['• At least 2 years of experience as a Backend Developer;\n• Solid understanding and experience about Nodejs and another high-level programming language;\n• Strong understanding of a project’s long-term goals such as maintainability, security, performance, etc;\n• Strong in reading and writing technical documents in English;\n• Good understanding of algorithms, software development methodologies and cloud computing;\n• Solid understanding about Git...\n• Solid understanding about NoSQL and SQL Database.\n• A team player with a can-do attitude;\n• Experience in Golang or Rust.']",Tới 40 triệu,"- Hà Nội: Tòa FPT số 10 Phạm Văn Bạch, Cầu Giấy",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/fpt-information-system-0568949376dcab14abfb13e3e271447f-6548a75395c0b.jpg,https://www.topcv.vn/viec-lam/backend-developer-nodejs/1293316.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
Java Backend Developer,Ngân Hàng Thương Mại Cổ Phần Kiên Long,"['Bằng cử nhân trong Khoa học Máy tính hoặc các ngành liên quan.\nÍt nhất 2 năm kinh nghiệm làm việc, ưu tiên trong lĩnh vực phát triển backend, đặc biệt là trong ngành tài chính hoặc ngân hàng.\nHiểu biết sâu về ngôn ngữ lập trình Java.\nThành thạo SQL và các cơ sở dữ liệu NoSQL, tối ưu hiệu năng SQL.\nKinh nghiệm với các framework và công cụ phát triển backend như Spring, Hibernate.\nCó kinh nghiệm về Automation Test, Integration Test, hiểu biết về Design Pattern.\nCó kiến thức về Microservice, tính toán hiệu năng cao là một lợi thế.\nHiểu biết về các nguyên tắc an ninh thông tin và kỹ thuật mã hóa dữ liệu.\nCó khả năng làm việc độc lập và trong nhóm, với kỹ năng giải quyết vấn đề và giao tiếp tốt.']",Thoả thuận,"- Hà Nội: Tòa nhà Sunshine Center, 16 Phạm Hùng, Nam Từ Liêm",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/AzVD142UqFeOdO5knQpyfPkSNGKfUIjX_1686886558____db5396dd793adbd63fbc49a81ae04daf.png,https://www.topcv.vn/viec-lam/java-backend-developer/1246081.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1NZgU6DkxZH4klN1gptNP3uGJJb8wFyE8eAEKRGS_1713600285
