Title,Company,Requirement,Salary,technical_skills,location,worktime,img_link,url
Senior Backend Engineer,Trusting Social,"[""Bachelor's degree or higher in Computer Science, Engineering, or related fields"", 'Proficient in backend service development with at least one of the languages like Python, Go, Java, etc. Having solid experience with Python is a big plus', 'From 5+ years of software engineering experience. Experience in AGI or AI-related projects is a plus', 'Demonstrated ability to learn new technologies and programming languages quickly', 'Excellent problem-solving skills and a strong understanding of algorithms and data structures', 'Proven track record of delivering high-quality software on time and within scope', 'Familiarity with software development best practices, including version control, code reviews, and testing frameworks', 'Strong written and verbal communication skills', 'Ability to work effectively both independently and as part of a team']",Negotiable,"['Golang', 'Python', 'Java', 'Algorithm', 'Data', 'Structure']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Trusting-Social-logo.jpg,https://www.itjobs.com.vn/en/job/81467/senior-backend-engineer
DevOps Engineer,Bravo,None,Negotiable,"['DevOps', 'Kubernetes', 'Nginx', 'Windows', 'Linux', 'MySQL', 'MongoDB', 'Shell', 'Script', 'Cassandra', 'MS', 'SQL', 'Elasticsearch', 'Redis', 'Grafana', 'Ansible', 'HAProxy', 'Apache', 'Kafka', 'Gitlab', 'Microservices', 'SaltStack', 'RESTful', 'API', 'Terraform', 'Rancher', 'Istio', 'ArgoCD']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Bravo-logo.jpg,https://www.itjobs.com.vn/en/job/81468/devops-engineer
2 Lập trình viên Flutter,Bravo,None,Negotiable,"['Flutter', 'OOP', 'Data', 'Structure', 'SQLite', 'iOS', 'Git', 'Apache', 'Hive', 'Android', 'UI/UX']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Bravo-logo.jpg,https://www.itjobs.com.vn/en/job/81469/2-lap-trinh-vien-flutter
Senior Quality Engineer,Trusting Social,"[""Bachelor's degree in Computer Science, Computer Engineering or related technical discipline"", 'Experience building or maintaining automation frameworks (UI, Mobile, especially API automation framework', 'Strong experience of at least one modern programming language such as Golang, Java, Python,... with a strong base in object-oriented design and development', 'Solid coding practices including unit testing, peer code reviews, and a preference for agile methods', 'Experience with manual testing to make sure that the product functionalities comply with business requirements is a MUST', 'Ability to think critically and analytically, quickly and efficiently solve problems', 'More than 3 years of experience in the field', 'Experience with relational databases and SQL queries', 'Be ready to deep dive into the complex system and understand the underlying processes to help investigate any issues that might occur', 'Have a sharp eye for both visual and functional details, and immediately notice when something is out of place', 'Experience mentoring and training others on complex technical issues', 'Experience with distributed scalable systems', 'Ability to troubleshoot and improve CI/CD jobs', 'Strong experience in finding critical logic issues using exploratory testing skills is a plus']",Negotiable,"['Tester', 'QA', 'QC', 'Automation', 'Testing', 'Java', 'Python', 'Unit', 'testing', 'Golang', 'Manual', 'Testing', 'SQL', 'Query']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Trusting-Social-logo.jpg,https://www.itjobs.com.vn/en/job/81470/senior-quality-engineer
Kỹ Sư Cầu Nối BrSE,Neos Vietnam,None,Negotiable,"['Bridge', 'SE', 'AWS', 'MS', 'Azure', 'AI', '(Artificial', 'Intelligence)', 'IoT', 'AR', '(Augmented', 'Reality)']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Neos-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81471/ky-su-cau-noi-brse
PHP Backend Developer,Neos Vietnam,None,Negotiable,"['PHP', 'Laravel', 'HTML', 'JavaScript', 'JSON', 'XML', 'CSS', 'Oracle', 'Ajax', 'PostgreSQL', 'MySQL', 'Python', 'Unit', 'testing', 'NodeJS', 'MS', 'SQL', 'TypeScript', 'AWS', 'VueJS', 'ReactJS']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Neos-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81472/php-backend-developer
Senior Java Developer,ELCA Vietnam,"['At least 4 years experience in JAVA software development', ""Bachelor's degree in computer science or equivalent"", 'Able to read and write technical documents in the English language. Oral communication skills in English is not mandatory but is a plus', 'Experience in the JAVA technology and ecosystem', 'Experience in SQL and database management systems', 'Knowledge of Javascript, HTML, XML, CSS', 'Strong technical, analytical, and problem-solving skills', 'Extensive knowledge of OOP, SOLID principles, Design pattern', 'Nice to have', 'Knowledge of the Agile methodology (Scrum', 'Knowledge of CI/CD (Jenkins, Docker) and clean-code tools such as Sonar', 'Experience and/or certifications on Amazon, Azure and Oracle clouds', 'Experience in Web development (Angular, ReactJS) or Windows App development', 'Experience in leading a project or team']",Negotiable,"['Java', 'Spring', 'MS', 'SQL', 'JavaScript', 'XML', 'HTML', 'CSS', 'OOP', 'Design', 'Patterns', 'SOLID']","Bình Thạnh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/ELCA%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81473/senior-java-developer
VTT - Java Core Backend Developer,Viettel Group,None,Negotiable,"['Java', 'Core', 'Java', 'Spring', 'Windows', 'Linux', 'UML', 'MongoDB', 'MariaDB', 'Elasticsearch', 'Docker', 'Redis', 'Spring', 'Boot', 'Kubernetes', 'CI/CD']","Từ Liêm, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Viettel-Group-logo.jpg,https://www.itjobs.com.vn/en/job/81474/vtt---java-core-backend-developer
VTT - Web/Wap Developer,Viettel Group,None,Negotiable,"['JavaScript', 'ReactJS', 'HTML', 'CSS', 'Windows', 'Linux', 'SEO', 'Docker', 'UI/UX', 'Kubernetes']","Từ Liêm, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Viettel-Group-logo.jpg,https://www.itjobs.com.vn/en/job/81475/vtt---web-wap-developer
Java/ Golang Developer,OnePAY HN,"['General skills', 'At least 03 years working experiences', 'Bachelor’s degree in computer programming, computer science, or a related field', 'Good knowledge of programming practices and design patterns', 'Solid understanding of object-oriented design concepts', 'Ability to analyze and familiarize with complex systems', 'Speaking, Writing and Reading English is preferred', 'Familiar with application programming using Java/J2EE, JavaScript, XML', 'Good knowledge on Database system: Oracle, SQL Server, MySQL', 'Experience with Web Service (SOAP and RESTful', 'Opportunity to become Technical Leader if you have', 'Good leadership skills; analytical skills and communication skills', 'Logical thinking & Problem – solving skills']",Negotiable,"['Java', 'Golang', 'Design', 'Patterns', 'JavaScript', 'XML', 'Oracle', 'MySQL', 'J2EE', 'SOAP', 'RESTful', 'MS', 'SQL', 'OOD']","Hoàn Kiếm, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/OnePAY%20HN-logo.jpg,https://www.itjobs.com.vn/en/job/81556/java--golang-developer
Senior DevOps Engineer,TYME,"['Experience in managing Linux operating systems', 'Experience using Docker and container orchestration, such as ECS/EKS is a plus', 'Knowledge of one or more of the following AWS CloudFormation/Terraform/CDK for infrastructure provisioning', 'Knowledge of the source control and its related concepts (Gitlab/Git flow, Trunk base, branches, etc', 'Experience with CI/CD tools (such as Jenkins, TeamCity, AWS CodePipeline, CodeDeploy) or configuration management tools (such as Ansible, Chef, Puppet', 'Familiarity with at least one programming language (Python, Bash, etc', 'Knowledge of networking, firewalls, load balancers, high availability, etc', 'DevOps mindset with automation in mind', 'Good skills in English and the ability to communicate effectively with business and technical teams', 'Demonstrate good logical thinking and problem-solving skills', 'Be curious and self-learning attitude', 'Big Plus', 'AWS Certification', 'You are', 'Passionate about technology', 'Independent but also a team player', 'Comfortable with a high degree of ambiguity', 'Focused on usability and speed', 'Keen on presenting your ideas to your peers and management']",Negotiable,"['DevOps', 'Linux', 'Docker', 'Python', 'Jenkins', 'Puppet', 'TeamCity', 'Chef', 'Ansible', 'Bash', 'Gitlab', 'Terraform', 'Gitflow', 'AWS', 'CloudFormation', 'Amazon', 'ECS', 'Amazon', 'EKS', 'AWS', 'CodePipeline', 'CI/CD']","Binh Thanh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/TYME-logo.jpg,https://www.itjobs.com.vn/en/job/81557/senior-devops-engineer
Scrum Master,CyberLogitec Vietnam,"['Experience playing the Scrum Master role for at least one year for a software development team', 'Accountable for the quality of agile ceremonies including daily scrums, sprint planning, showcases and retrospectives', 'Ability to provide constructive and timely feedback to delivery team members and stakeholders', 'Conflict resolution within/between delivery team and stakeholders', 'Ability to negotiate priorities and timelines with stakeholders', 'Good English communication is a must', 'Ensuring the delivery team commits to their definition of done', 'Careful, passionate and have high sense of responsibility']",Negotiable,"['CSM', 'Jira']","Tan Binh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/CyberLogitec-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81558/scrum-master
Mobile Developer,MB Bank,None,Negotiable,"['React', 'Native', 'iOS', 'Android', 'Java', 'SQLite', 'Objective', 'C', 'Swift', 'Kotlin', 'Flutter']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/81559/mobile-developer
Data Engineer Lead,VUS,"['TECHNICAL SKILLS REQUIREMENTS', 'Minimum of 5 years of experience in data engineering and analytics roles', 'At least 2 years of recent experience in a leadership role', 'Proven experience in ETL processes involving large datasets', 'Familiarity with modern data platform tools, including BigQuery, Clickhouse, Airflow, Dataflow, DBT, Dataform, Kafka, ZetaSql, and more', 'Demonstrate proficiency in programming with Python/Golang', 'Experience with big streaming data platforms', 'Knowledge of data warehousing concepts, data modeling, and SQL', 'Experience with cloud data platforms like AWS or GCP', 'Outstanding time management skills and the ability to manage multiple deadlines simultaneously', 'Excellent communication and storytelling skills', 'PERSONALITY', 'You have strong interpersonal and problem-solving skills', 'You are well-organized and attentive to details to ensure all technical documents and materials are well documented throughout the whole development process', 'You have a strong passion for researching to maintain up-to-date knowledge of technology solutions, industry trends and best practices for the team', 'You are highly adaptable, inspirational and possess an entrepreneurial spirit']",Negotiable,"['DevOps', 'ETL', 'Google', 'BigQuery', 'Python', 'MS', 'SQL', 'Golang', 'Apache', 'Kafka', 'Dataflow', 'Apache', 'Airflow', 'ClickHouse']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/VUS-logo.jpg,https://www.itjobs.com.vn/en/job/81546/data-engineer-lead
Connected Car Cloud Product Manager,Personify,"['General requirements', 'Understand electric vehicle (EV) driver behavior, identify pain points and improvement opportunities in vehicle ownership digital experience', 'Proven ability to translate business vision and high-level requirements into detailed requirements or technical specifications', 'Experience and knowledge in most of these areas: Authentication and authorization workflows using standards like OAuth, e-MSP/MNO provisioning, Digital Rights management, OTA architecture and workflows, Remote Diagnostics, vehicle access control, Virtual Key or enterprise data integration', 'Ability to manage feature/service launches from concept to launch and post-launch support', 'Develop the product concept and write business requirements for the engineering team. Identify and prioritize product features that will deliver the most value to customers', 'Prioritize and deprioritize features as needed to ensure timely and high-quality product releases', 'Collaborate with engineering, build and iterate new capabilities to deliver quality products and experiences', 'Ability to work and clearly communicate with software developers to meet project goals and timelines', 'Technical qualifications', 'Undergraduate degree in computer science, engineering, or other technical background (or equivalent experience', '8+ overall years of product management experience', 'Proficient in building products on a cloud infrastructure for global deployments. Solid understanding of the performance, support, security, scalability and deployment aspects', 'Thorough experience collaborating with UI Design, Engineering and QA teams', 'A track record of excellence in developing and bringing world class products to market', 'Strong leadership and interpersonal skills, with the ability to influence and drive alignment across large organizations and disparate teams', 'Proficiency in multi-tasking and leading product launches', 'Ability to work with clients and employees in multiple time zones']",Negotiable,"['Product', 'Development', 'Jira']","Tan Binh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Personify-logo.jpg,https://www.itjobs.com.vn/en/job/81547/connected-car-cloud-product-manager
